id,gender,anon,total_matches,prem_rct
55715,0,0,13.33794888,0
55716,1,0,2.908989877,0
55717,1,0,2.25896345,0
55718,0,1,11.08409777,1
55719,0,1,14.74347441,1
55720,0,0,15.11354322,0
55721,1,0,2.304020086,0
55722,1,1,37.31911804,1
55723,1,0,4.406712324,0
55724,1,1,15.34285472,1
55725,0,0,12.8224511,0
55726,0,1,12.04415565,1
55727,1,0,3.114980776,0
55728,0,1,9.887949619,1
55729,1,0,4.388879592,0
55730,0,1,10.40439025,1
55731,1,1,10.7201094,1
55732,1,0,7.279908964,0
55733,0,0,12.32626939,0
55734,0,1,11.58834839,1
55735,1,1,23.34495824,1
55736,1,0,3.310974725,0
55737,1,0,4.917382754,0
55738,1,1,10.3869495,1
55739,1,0,5.46585544,0
55740,0,1,12.23420624,1
55741,0,0,13.14257983,0
55742,0,1,13.38204762,1
55743,1,1,20.92326722,1
55744,0,0,14.73307722,0
55745,0,1,12.9029968,1
55746,1,0,2.681557149,0
55747,0,1,10.74032093,1
55748,1,0,3.46073458,0
55749,1,0,2.261767817,0
55750,1,0,3.794242207,0
55751,0,0,12.59131497,0
55752,0,1,10.39871117,1
55753,1,0,6.067671898,0
55754,1,0,4.584860257,0
55755,1,0,1.551962424,0
55756,1,0,1.483956283,0
55757,1,1,23.69859551,1
55758,0,1,13.91006639,1
55759,1,0,2.554727803,0
55760,1,1,10.36537561,1
55761,1,0,4.62389878,0
55762,1,0,1.486287352,0
55763,1,1,16.99014096,1
55764,0,1,13.45782177,1
55765,1,0,4.004128837,0
55766,1,0,4.354602144,0
55767,0,0,13.64579376,0
55768,1,1,14.1226679,1
55769,0,0,13.25128728,0
55770,1,1,16.46234276,1
55771,0,1,13.82515846,1
55772,1,1,23.36803735,1
55773,1,1,16.23941976,1
55774,1,1,5.082969236,0
55775,1,1,15.14158192,1
55776,1,1,39.36764287,1
55777,1,1,12.80554948,1
55778,1,1,22.06158635,1
55779,1,1,43.31970969,1
55780,0,1,16.61074734,1
55781,0,0,14.11357574,0
55782,0,0,13.21657565,0
55783,1,1,22.03702998,1
55784,1,0,3.715565954,0
55785,0,1,11.62802497,1
55786,1,1,54.46704117,1
55787,0,0,13.2403888,0
55788,1,1,34.58495292,1
55789,0,1,11.02547424,1
55790,0,1,11.39306592,1
55791,1,1,11.68613733,1
55792,1,1,19.62607119,1
55793,1,1,39.86774537,1
55794,0,0,10.89813192,0
55795,1,1,39.93992053,1
55796,1,0,3.349311085,0
55797,0,1,11.07744661,1
55798,0,0,14.92925437,0
55799,0,0,13.80427773,0
55800,1,0,4.855283021,0
55801,0,0,14.65925718,0
55802,1,1,21.03195992,1
55803,1,1,10.25817266,1
55804,0,1,10.50011238,1
55805,0,1,13.80638726,1
55806,0,1,11.23287859,1
55807,0,1,10.43453899,1
55808,1,1,18.88792999,1
55809,1,1,27.15918914,1
55810,1,0,2.893977903,0
55811,1,1,12.73831238,1
55812,0,0,12.19953594,0
55813,0,1,12.30658676,1
55814,0,1,14.09221062,1
55815,1,0,3.429898596,0
55816,1,1,19.17639154,1
55817,0,0,14.32986025,0
55818,0,0,10.288992,0
55819,0,1,13.80854061,1
55820,1,0,3.834115156,0
55821,1,1,20.6961949,1
55822,0,1,12.21531359,1
55823,0,0,8.874738458,0
55824,0,0,13.72370963,0
55825,0,0,10.99047908,0
55826,1,0,5.46894262,0
55827,1,1,22.81401272,1
55828,1,1,40.62415536,1
55829,1,0,1.711307879,0
55830,1,1,5.340466573,1
55831,0,0,10.3236641,0
55832,1,0,2.520965026,0
55833,1,0,1.849512689,0
55834,1,1,9.529582341,1
55835,1,0,5.777507091,0
55836,0,1,10.27950389,1
55837,1,0,2.317777156,0
55838,0,0,11.22649583,0
55839,1,0,2.502365747,0
55840,0,1,13.47450743,1
55841,0,0,9.576579825,0
55842,0,1,14.52627914,1
55843,1,1,43.27870925,1
55844,0,0,13.03620673,0
55845,1,1,7.998279464,1
55846,1,1,7.644663351,1
55847,0,0,9.819933486,0
55848,1,1,9.762771297,1
55849,0,0,15.65970631,0
55850,1,0,4.671581384,0
55851,0,1,13.33187039,1
55852,1,1,15.50506539,1
55853,0,1,10.19597753,1
55854,1,0,3.146635513,0
55855,1,0,1.63258309,0
55856,1,0,3.397239469,0
55857,0,1,14.10284203,1
55858,1,0,2.011470676,0
55859,1,0,3.184045676,0
55860,0,0,9.989592385,0
55861,1,0,2.687294267,0
55862,0,0,13.82570178,0
55863,1,1,22.00516407,1
55864,0,0,10.9842706,0
55865,1,1,22.07357954,1
55866,1,0,3.265384488,0
55867,1,0,1.991167207,0
55868,0,0,12.12858396,0
55869,1,1,37.41387397,1
55870,0,0,10.81273863,0
55871,1,0,2.670586242,0
55872,1,0,1.479126144,0
55873,0,1,12.3818731,1
55874,1,1,3.613451719,1
55875,0,1,13.29715916,1
55876,0,0,9.696482076,0
55877,1,0,2.79837887,0
55878,1,1,17.34350607,1
55879,0,0,11.72924458,0
55880,1,0,6.220906565,0
55881,1,0,2.772319431,0
55882,1,0,2.470114012,0
55883,0,0,12.16392654,0
55884,1,1,7.595588039,1
55885,0,1,11.71799989,1
55886,1,1,23.24285982,1
55887,1,0,1.354454682,0
55888,1,1,31.28263124,1
55889,1,1,2.858714865,0
55890,1,0,3.277304784,0
55891,0,0,13.06064529,0
55892,0,1,8.990424173,1
55893,1,0,4.712372045,0
55894,1,0,1.704190931,0
55895,1,0,2.310785225,0
55896,0,0,11.28695307,0
55897,1,1,15.4852312,1
55898,0,1,13.50411379,1
55899,1,0,4.780630739,0
55900,0,1,14.16122752,1
55901,0,1,14.46381563,1
55902,0,0,13.3013737,0
55903,0,0,14.95525878,0
55904,0,0,11.66687092,0
55905,0,1,11.44915258,1
55906,1,1,12.70202441,1
55907,0,0,16.38566018,0
55908,0,0,10.8273867,0
55909,1,0,3.889354925,0
55910,0,0,11.65342226,0
55911,0,0,13.60859852,0
55912,1,1,24.87663347,1
55913,1,1,15.13728292,1
55914,1,1,10.19340712,1
55915,0,1,12.14518505,1
55916,0,1,10.31010487,1
55917,0,1,9.101211535,1
55918,1,0,2.001530396,0
55919,0,1,9.901532482,1
55920,1,1,16.40551197,1
55921,1,1,19.79561589,1
55922,1,0,2.86480792,0
55923,1,1,14.77034835,1
55924,1,1,26.06293615,1
55925,0,1,12.13719605,1
55926,1,0,2.99910953,0
55927,1,0,5.680118878,0
55928,1,1,15.96364212,1
55929,1,1,12.2187981,1
55930,0,0,10.97953366,0
55931,0,0,13.5058402,0
55932,0,1,14.76719134,1
55933,0,1,13.82618749,1
55934,0,1,14.12176917,1
55935,1,0,4.093687439,0
55936,1,0,1.92015414,0
55937,0,0,15.39962551,0
55938,1,0,1.73183731,0
55939,1,1,22.54986066,1
55940,0,0,11.57263916,0
55941,0,0,15.07616077,0
55942,0,1,17.42016474,1
55943,1,1,29.26874603,1
55944,1,0,3.239045124,0
55945,0,1,10.95423833,1
55946,1,0,1.915537308,0
55947,1,1,16.97805595,1
55948,1,0,2.852796689,0
55949,0,1,16.90402189,1
55950,0,0,15.4068306,0
55951,0,1,11.82906031,1
55952,1,1,22.08660164,1
55953,0,1,14.19535662,1
55954,1,0,2.197288426,0
55955,1,0,5.201251879,0
55956,1,1,14.11585583,1
55957,1,1,17.81257597,1
55958,1,0,4.135887249,0
55959,1,0,5.36454708,0
55960,1,0,2.710125852,0
55961,1,0,3.158146332,0
55962,0,0,12.66401334,0
55963,0,1,17.57891822,1
55964,0,1,15.40851998,1
55965,0,0,16.4501603,0
55966,1,1,22.29431556,1
55967,1,1,8.079658765,1
55968,0,0,11.86184017,0
55969,0,1,8.665453172,1
55970,1,0,3.039134189,0
55971,0,0,12.435738,0
55972,1,1,6.18530635,1
55973,1,0,2.714576335,0
55974,0,1,14.35615737,1
55975,1,1,21.48575891,1
55976,1,0,2.042389478,0
55977,0,0,11.11004264,0
55978,1,1,4.145727318,1
55979,0,1,9.057042567,1
55980,1,1,39.66529846,1
55981,1,1,5.571558272,1
55982,1,1,16.09688157,1
55983,0,0,15.1750526,0
55984,0,0,9.554345178,0
55985,0,0,15.7150253,0
55986,1,1,27.30803223,1
55987,1,1,20.10749852,1
55988,0,0,13.3607043,0
55989,0,0,17.01348449,0
55990,0,0,14.37220447,0
55991,0,1,12.43637774,1
55992,1,0,1.869700111,0
55993,0,0,12.91210732,0
55994,1,0,3.062794585,0
55995,0,1,11.38935739,1
55996,0,0,15.59218933,0
55997,1,0,6.712386402,0
55998,1,0,1.782876589,0
55999,0,1,9.012116651,1
56000,0,1,12.38544738,1
56001,1,1,35.63516668,1
56002,0,0,17.39204677,0
56003,1,0,4.876320946,0
56004,1,1,21.23058686,1
56005,0,1,17.78731594,1
56006,1,1,22.57727565,1
56007,0,1,14.28615698,1
56008,1,0,4.011100785,0
56009,1,1,16.48298834,1
56010,0,1,11.5350272,1
56011,1,0,0.712915245,0
56012,0,1,13.44278122,1
56013,1,0,2.872436255,0
56014,1,1,36.47408455,1
56015,1,0,5.197887993,0
56016,0,1,9.026838994,1
56017,0,0,12.32094082,0
56018,1,1,31.33097042,1
56019,1,0,1.899450023,0
56020,0,1,9.983479532,1
56021,0,1,11.68667637,1
56022,0,1,11.47627316,1
56023,1,1,18.19785902,1
56024,1,1,11.46417414,1
56025,1,0,3.034093386,0
56026,1,1,16.30542636,1
56027,1,0,3.974381121,0
56028,1,1,37.98305225,1
56029,1,1,12.94559839,1
56030,1,1,3.380421785,1
56031,1,1,13.75649591,1
56032,0,1,10.63048607,1
56033,1,1,23.7188085,1
56034,1,1,28.23428267,1
56035,0,0,10.69262926,0
56036,1,0,4.765179621,0
56037,0,0,14.24690387,0
56038,0,1,12.94327951,1
56039,0,1,11.95876473,1
56040,0,1,13.27187826,1
56041,0,1,13.49435393,1
56042,1,0,2.722395634,0
56043,1,1,13.0606182,1
56044,1,0,3.107909329,0
56045,1,0,3.452669297,0
56046,1,0,2.283347001,0
56047,0,0,8.937325812,0
56048,1,1,16.1814512,1
56049,1,1,37.81510493,1
56050,1,1,18.71457712,1
56051,1,0,2.108158982,0
56052,0,0,16.21862968,0
56053,0,0,18.77226657,0
56054,0,0,9.726696602,0
56055,1,0,2.991645777,0
56056,1,0,2.713780535,0
56057,0,0,10.32597915,0
56058,0,1,9.859498914,1
56059,1,0,5.98860013,0
56060,1,1,40.60570411,1
56061,0,0,12.96576514,0
56062,1,1,13.69322027,1
56063,0,0,11.86310162,0
56064,1,0,5.564579198,0
56065,1,0,7.286529071,0
56066,1,1,5.190225938,1
56067,1,0,1.551717923,0
56068,0,0,14.11569216,0
56069,1,1,19.92404146,1
56070,1,1,15.93066434,1
56071,1,1,33.40375591,1
56072,1,0,4.439562236,0
56073,1,1,9.235039696,1
56074,0,1,12.53231823,1
56075,0,1,10.89027374,1
56076,1,0,5.309768639,0
56077,1,0,3.048848546,0
56078,1,0,4.12808176,0
56079,0,0,15.267306,0
56080,1,1,41.81095444,1
56081,0,0,13.14904277,0
56082,0,1,11.64210466,1
56083,0,1,8.53541807,1
56084,1,0,3.141400694,0
56085,0,0,17.84238838,0
56086,0,0,15.38530512,0
56087,0,0,17.76026668,1
56088,1,1,9.189066505,1
56089,0,0,14.74492243,0
56090,0,0,12.80006166,0
56091,1,1,38.3090242,1
56092,0,1,10.72042881,1
56093,0,1,9.10463502,1
56094,1,1,9.260904427,1
56095,0,1,15.32924994,1
56096,0,1,11.67365637,1
56097,0,0,11.11971451,0
56098,1,1,24.34386081,1
56099,0,0,12.50422556,0
56100,0,1,11.05691766,1
56101,0,0,14.72263856,0
56102,0,0,11.79379034,0
56103,1,1,30.66814458,1
56104,0,0,13.66216368,0
56105,1,0,2.774580965,0
56106,0,1,12.76957421,1
56107,0,1,12.42255331,1
56108,0,0,14.26713166,0
56109,1,0,4.567235943,0
56110,1,1,12.07836669,1
56111,1,1,39.64441116,1
56112,1,0,2.345115716,0
56113,1,0,2.022723324,0
56114,0,0,13.61453772,0
56115,0,0,15.85621901,0
56116,1,1,18.95802323,1
56117,1,1,11.89092857,1
56118,1,1,43.14090219,1
56119,1,0,1.314305648,0
56120,0,0,9.762035151,0
56121,1,0,3.83256172,0
56122,1,1,19.70616902,1
56123,1,1,25.27789744,1
56124,0,0,15.36461655,0
56125,1,0,1.956668635,0
56126,1,1,35.23015669,1
56127,1,0,4.884875754,0
56128,0,0,10.46491061,0
56129,1,0,2.555905197,0
56130,0,1,9.063668037,1
56131,1,0,3.228885509,0
56132,1,0,3.877939143,0
56133,1,0,0.861662616,0
56134,1,0,3.714223995,0
56135,1,0,7.965635612,1
56136,0,0,10.55049188,0
56137,1,0,2.967091797,0
56138,1,1,15.44265072,1
56139,0,0,12.32639045,0
56140,1,0,2.588804342,0
56141,0,1,13.40137727,1
56142,0,1,10.61889024,1
56143,1,1,22.4387369,1
56144,1,1,40.18219294,1
56145,0,1,20.45877997,1
56146,1,1,18.62580517,1
56147,0,0,12.24804436,0
56148,0,1,9.682012853,1
56149,0,1,14.84502308,1
56150,0,1,12.25998524,1
56151,1,1,6.334591372,1
56152,0,1,16.21879321,1
56153,1,1,18.37147531,1
56154,0,1,13.22763416,1
56155,0,0,12.82691548,0
56156,1,1,16.63976007,1
56157,1,1,10.59088187,1
56158,1,0,4.848791276,0
56159,1,0,2.326064987,0
56160,1,0,2.303634944,0
56161,1,0,3.381842101,0
56162,0,0,10.22737554,0
56163,1,0,1.756534391,0
56164,1,1,14.39596096,1
56165,0,1,12.26405451,1
56166,0,0,13.18861921,0
56167,1,1,15.2129801,1
56168,0,1,16.78462713,1
56169,0,0,13.27854733,0
56170,1,1,18.31835058,1
56171,0,1,11.83413409,1
56172,1,0,6.135218885,0
56173,0,0,15.41093081,0
56174,0,0,8.684319284,0
56175,0,0,15.1026921,0
56176,0,1,14.41679269,1
56177,1,0,4.439341524,0
56178,0,1,12.4266852,1
56179,0,0,18.32546082,0
56180,1,0,2.073452394,0
56181,0,1,10.81871575,1
56182,0,1,9.064932778,1
56183,1,0,1.573783948,0
56184,0,0,13.65545272,0
56185,0,1,10.38316396,1
56186,0,0,9.448909406,0
56187,1,1,16.00148538,1
56188,1,1,21.30931524,1
56189,0,1,12.99678122,1
56190,0,1,14.42813488,1
56191,1,0,1.939436683,0
56192,1,0,1.94021602,0
56193,1,0,1.618669536,0
56194,1,1,12.20654854,1
56195,1,1,7.047542999,1
56196,0,0,12.58081326,0
56197,1,0,3.0061242,0
56198,0,1,9.236205253,1
56199,1,1,17.39693598,1
56200,1,1,49.17274499,1
56201,1,0,2.686464109,0
56202,1,0,1.289624984,0
56203,0,0,12.54302121,0
56204,1,1,15.42291651,1
56205,1,0,3.938696534,0
56206,0,1,11.73108091,1
56207,1,1,15.30589807,1
56208,1,0,4.399566311,0
56209,0,0,13.834183,0
56210,0,1,10.91340497,1
56211,1,0,0.597212985,0
56212,0,1,12.38746274,1
56213,0,0,19.45515442,0
56214,1,1,10.93741031,1
56215,1,0,1.636689466,0
56216,1,1,36.35377983,1
56217,1,0,2.841396107,0
56218,1,0,2.551776795,0
56219,0,1,12.51271955,1
56220,1,0,4.423362335,0
56221,0,1,9.427938924,1
56222,0,0,11.0368899,0
56223,0,0,12.84628854,0
56224,0,0,12.63509,0
56225,1,0,2.029562648,0
56226,0,1,13.46359926,1
56227,1,1,16.62092665,1
56228,1,1,22.71156217,1
56229,1,0,3.109846532,0
56230,0,0,15.87459856,0
56231,0,1,8.904599962,1
56232,0,1,13.96007411,1
56233,0,1,15.11759164,1
56234,0,1,9.402817721,1
56235,0,0,9.853323394,0
56236,0,0,12.43771185,0
56237,0,0,13.92285296,0
56238,0,0,13.55263944,0
56239,1,0,3.239995773,0
56240,0,0,12.39645149,0
56241,0,1,11.81645051,1
56242,1,1,7.964361768,1
56243,1,0,6.353386681,0
56244,0,0,13.62402943,0
56245,0,1,12.26309106,1
56246,1,1,14.4070652,1
56247,1,1,2.588154695,1
56248,1,1,2.22633336,1
56249,1,0,3.073745436,0
56250,1,0,1.582622671,0
56251,1,1,7.089239345,1
56252,1,0,4.174512714,0
56253,1,0,4.260985219,0
56254,0,0,13.95561561,0
56255,0,0,9.50865653,0
56256,0,0,12.10266648,0
56257,1,1,32.12211933,1
56258,0,1,13.06084788,1
56259,1,1,30.05534808,1
56260,1,0,0.819238922,0
56261,1,0,2.269314399,0
56262,1,0,3.337985203,0
56263,1,0,4.154913398,0
56264,0,1,16.61101503,1
56265,1,1,11.45247203,1
56266,1,1,4.795612215,1
56267,1,1,41.44307992,1
56268,0,1,12.02568431,1
56269,1,1,16.5817806,1
56270,1,0,4.738015986,0
56271,0,0,20.0044507,0
56272,1,0,2.55501525,0
56273,0,1,11.64841,1
56274,0,1,16.68753914,1
56275,0,0,9.907700185,0
56276,0,1,13.3374495,1
56277,0,1,11.24756671,1
56278,1,1,23.64953978,1
56279,0,1,9.340943249,1
56280,1,1,49.61686147,1
56281,1,1,2.365425582,1
56282,0,0,11.23894442,0
56283,0,0,16.98898741,0
56284,1,1,28.16795978,1
56285,1,1,6.034583365,1
56286,1,0,3.571908978,0
56287,0,1,16.52093908,1
56288,1,0,6.042874025,0
56289,1,0,6.659347514,0
56290,1,1,34.30114507,1
56291,1,0,1.607953244,0
56292,1,1,13.75294833,1
56293,1,1,8.586761065,1
56294,1,0,6.268762695,0
56295,1,0,4.637936093,0
56296,1,1,10.80614572,1
56297,1,0,5.296371227,0
56298,1,1,14.79890363,1
56299,1,1,31.9222814,1
56300,0,1,11.01180949,1
56301,1,0,3.029502993,0
56302,1,1,13.65671794,1
56303,1,1,5.152635654,1
56304,0,0,14.08897971,0
56305,0,0,13.8780557,0
56306,1,1,16.42692679,1
56307,0,1,10.66067609,1
56308,1,0,2.637692538,0
56309,0,1,12.33137432,1
56310,1,0,1.96866258,0
56311,1,0,1.653443456,0
56312,0,1,14.63482419,1
56313,0,1,14.02177206,1
56314,1,0,2.304345546,0
56315,0,1,15.21371363,1
56316,1,0,1.953199592,0
56317,0,1,12.02208022,1
56318,0,0,20.11860364,0
56319,1,0,4.871808843,0
56320,0,0,11.75191362,0
56321,0,1,16.10811017,1
56322,0,1,12.74999862,1
56323,0,1,12.98114044,1
56324,0,1,12.87823455,1
56325,0,0,11.69594183,0
56326,1,0,2.722362614,0
56327,1,1,15.34181388,1
56328,0,1,10.79447812,1
56329,0,1,14.7132408,1
56330,0,1,11.16402314,1
56331,1,1,20.49176052,1
56332,1,1,33.53815871,1
56333,0,1,10.63682231,1
56334,1,0,2.277019897,0
56335,1,0,3.790573145,0
56336,1,1,11.0620977,1
56337,0,0,14.4785675,0
56338,0,0,10.76936934,0
56339,0,1,13.08362833,1
56340,1,0,3.73780465,0
56341,1,0,2.93457745,0
56342,0,1,9.027800935,1
56343,0,0,14.50017717,0
56344,1,0,2.664070604,0
56345,1,0,5.712168486,0
56346,1,1,22.6552798,1
56347,0,0,12.63007905,0
56348,1,0,3.605584254,0
56349,1,0,6.088160634,0
56350,1,0,4.679520891,0
56351,0,0,12.66454472,0
56352,0,0,14.1604558,0
56353,0,0,11.37109733,0
56354,1,1,11.3369193,1
56355,1,0,4.709434365,0
56356,1,0,2.44628826,0
56357,1,1,18.42186257,1
56358,0,1,15.69949111,1
56359,1,1,19.42275995,1
56360,0,1,15.41057049,1
56361,0,1,12.44124044,1
56362,0,0,11.99227237,0
56363,1,1,26.14466612,1
56364,1,0,1.420471203,0
56365,0,1,14.08282515,1
56366,1,1,19.50964392,1
56367,1,0,3.000814629,0
56368,1,0,1.675738106,0
56369,1,0,2.529728248,0
56370,1,1,22.1190617,1
56371,1,0,3.176227346,0
56372,1,0,5.897759111,0
56373,1,0,5.047336427,0
56374,1,1,19.62890023,1
56375,1,1,19.48603443,1
56376,0,0,12.201273,0
56377,0,0,14.83091368,0
56378,1,0,2.449582484,0
56379,1,1,9.515381134,1
56380,0,1,14.94244402,1
56381,0,0,14.78535442,0
56382,1,1,16.14278411,1
56383,1,1,3.26055563,1
56384,1,0,1.792300234,0
56385,1,1,19.03538961,1
56386,1,1,7.186649005,1
56387,1,1,30.38737123,1
56388,1,0,1.515925702,0
56389,1,0,3.207376982,0
56390,1,0,2.436143199,0
56391,1,1,13.52665079,1
56392,1,0,2.465314059,0
56393,1,0,2.426785099,0
56394,0,1,10.43237207,1
56395,1,0,4.378318249,0
56396,0,0,11.55700369,0
56397,1,0,3.266998696,0
56398,0,1,10.5838748,1
56399,0,1,17.85445071,1
56400,1,1,48.1350173,1
56401,1,0,3.740541465,0
56402,1,0,2.001157007,0
56403,1,0,4.16245587,0
56404,1,0,3.278785878,0
56405,1,1,11.76953541,1
56406,1,1,19.60556574,1
56407,1,0,8.964518653,0
56408,1,0,2.176911039,0
56409,1,1,25.16507818,1
56410,0,1,16.00297953,1
56411,0,0,15.83988391,0
56412,0,0,11.69078019,0
56413,1,1,19.25722447,1
56414,1,1,39.82896137,1
56415,0,0,14.59250504,0
56416,0,0,11.84801253,0
56417,1,1,34.4329923,1
56418,1,0,2.927749893,0
56419,0,0,15.28313894,0
56420,0,0,10.49348546,0
56421,0,0,13.65163257,0
56422,1,0,4.201249488,0
56423,0,1,10.31794827,1
56424,1,1,10.78590696,1
56425,0,0,15.36613116,0
56426,1,1,4.345323207,1
56427,1,0,3.225048003,0
56428,1,1,11.01212377,1
56429,0,1,11.7255816,1
56430,0,0,14.90625549,0
56431,0,1,13.8464417,1
56432,0,1,14.19410985,1
56433,1,0,3.427018102,0
56434,0,1,14.19489756,1
56435,1,1,17.48719196,1
56436,1,0,3.130844207,0
56437,1,0,3.965305793,0
56438,1,0,4.595935333,0
56439,0,1,13.55260119,1
56440,1,0,2.801826954,0
56441,1,0,3.143828888,0
56442,0,1,9.228973261,1
56443,0,1,16.4738592,1
56444,0,0,11.05574684,0
56445,0,1,9.393786695,1
56446,1,0,2.604257572,0
56447,1,1,12.52969583,1
56448,1,0,2.251993469,0
56449,0,1,15.04680373,1
56450,1,0,2.750204817,0
56451,0,0,11.31892444,0
56452,1,1,36.57696094,1
56453,1,1,21.57313517,1
56454,0,0,15.60955324,0
56455,1,0,2.594771028,0
56456,1,0,1.593554776,0
56457,1,0,3.483261837,0
56458,1,0,2.525898079,0
56459,0,1,13.53679702,1
56460,0,0,12.12870803,0
56461,0,0,12.01049888,0
56462,1,1,18.4057264,1
56463,1,1,53.10022756,1
56464,1,0,2.637863475,0
56465,0,1,14.04333995,1
56466,0,0,10.38626751,0
56467,0,1,8.413857894,1
56468,1,0,3.784342841,0
56469,1,1,14.24871545,1
56470,1,1,22.39592737,1
56471,1,1,37.60119663,1
56472,1,0,1.209472143,0
56473,0,0,17.59026784,0
56474,0,0,11.56540977,0
56475,0,1,8.250072354,1
56476,0,0,19.15323716,0
56477,1,1,5.296182747,1
56478,1,0,2.469677053,0
56479,0,0,11.38997137,0
56480,1,1,18.59484597,1
56481,1,0,2.910846494,0
56482,0,1,12.33901381,1
56483,1,1,6.876134077,1
56484,1,0,4.627557794,0
56485,1,1,8.204398202,1
56486,1,0,4.443796705,0
56487,1,1,9.1361989,1
56488,1,1,23.32696153,1
56489,1,1,26.09049009,1
56490,0,1,13.61148921,1
56491,0,0,12.86602163,0
56492,1,1,22.0644809,1
56493,0,1,10.25037496,1
56494,1,0,3.548313107,0
56495,0,1,11.97498843,1
56496,0,0,14.08959506,0
56497,1,1,7.175823187,0
56498,1,1,14.43047484,1
56499,0,1,7.019633361,0
56500,1,0,3.365495642,0
56501,1,1,16.8220191,1
56502,1,1,8.355054485,1
56503,1,0,1.425238344,0
56504,0,1,11.55535067,1
56505,1,1,50.68477888,1
56506,1,0,4.212297933,0
56507,1,1,3.217531373,0
56508,1,1,13.87930558,1
56509,1,0,2.132110752,0
56510,1,0,3.555395441,0
56511,1,0,2.485501598,0
56512,1,0,0.599482546,0
56513,0,1,11.12722577,1
56514,0,1,13.53406559,1
56515,1,0,5.654015665,0
56516,1,1,22.41792838,1
56517,1,0,2.045406201,0
56518,0,0,12.55428937,0
56519,0,1,16.57131176,1
56520,0,0,16.21022658,0
56521,1,0,4.206451502,0
56522,1,1,27.12527671,1
56523,0,1,14.21796377,1
56524,1,0,3.61630132,0
56525,1,1,18.83810242,1
56526,1,0,6.308786222,1
56527,1,0,2.666373085,0
56528,0,0,10.95705527,0
56529,1,1,14.51902042,1
56530,0,1,14.86761274,1
56531,1,1,27.8563514,1
56532,1,1,29.54587607,1
56533,0,0,10.95963357,0
56534,1,1,23.87046097,1
56535,1,0,4.160572969,0
56536,1,0,2.523933618,0
56537,1,1,6.524363927,1
56538,1,1,15.91770497,1
56539,1,0,2.220278012,0
56540,1,1,8.84786595,1
56541,1,0,2.104757565,0
56542,1,1,8.423165376,1
56543,0,1,14.50426245,1
56544,0,1,13.70237739,1
56545,1,1,23.42561318,1
56546,1,1,4.003638654,1
56547,0,1,11.5338733,1
56548,1,0,2.74113662,0
56549,1,1,17.46485146,1
56550,1,1,16.86392213,1
56551,1,0,3.822090093,0
56552,0,0,10.81619502,0
56553,0,1,13.03891444,1
56554,1,0,4.321497544,0
56555,0,0,11.76011883,0
56556,1,1,18.79374494,1
56557,0,0,14.33717765,0
56558,1,0,4.324087718,0
56559,1,0,4.720714589,0
56560,0,0,13.92815132,0
56561,1,1,31.61668584,1
56562,1,1,7.735758118,1
56563,0,1,13.49827991,1
56564,0,1,9.983236128,1
56565,0,0,15.33828493,0
56566,1,1,30.71197312,1
56567,1,1,46.09230408,1
56568,1,1,12.28513252,1
56569,1,0,3.359608616,0
56570,1,0,3.440902957,0
56571,1,1,7.115053678,1
56572,1,1,38.03053644,1
56573,0,0,13.45045984,0
56574,1,0,3.12384397,0
56575,0,1,13.63079869,1
56576,0,0,14.4457073,0
56577,1,1,11.27626659,1
56578,1,1,29.51103519,1
56579,0,1,14.21805878,1
56580,1,0,5.105743949,0
56581,1,1,15.67885637,1
56582,1,1,9.780639852,1
56583,1,1,6.27353191,1
56584,1,1,24.14630246,1
56585,1,0,1.540668361,0
56586,0,1,13.01783002,1
56587,0,0,11.89338452,0
56588,1,1,9.463102309,1
56589,0,1,12.78132845,1
56590,1,0,3.056850364,0
56591,1,0,5.674515341,0
56592,1,1,19.2750205,1
56593,0,1,11.84203941,1
56594,1,1,11.61729406,1
56595,0,0,13.02180116,0
56596,1,0,2.234959633,0
56597,1,0,3.384770707,0
56598,0,0,15.58431911,0
56599,1,0,3.70305439,0
56600,1,0,2.095852551,0
56601,1,0,4.578903645,0
56602,1,0,3.171781782,0
56603,1,0,3.505847761,0
56604,0,0,13.09711792,0
56605,1,0,2.922610035,0
56606,0,1,11.00924625,1
56607,0,0,11.69719574,0
56608,0,0,13.44552563,0
56609,1,1,7.096489107,1
56610,1,1,8.617720024,1
56611,1,1,8.691317156,1
56612,1,1,25.88391888,1
56613,0,1,13.55174067,1
56614,0,0,11.65526087,0
56615,1,0,5.939743841,0
56616,0,0,10.87563651,0
56617,0,1,8.753432634,1
56618,1,1,40.43219795,1
56619,1,1,41.07844846,1
56620,1,0,4.636122397,0
56621,1,0,1.685326598,0
56622,0,0,12.16063992,0
56623,1,1,30.51763387,1
56624,1,1,26.68188447,1
56625,1,0,2.133256323,0
56626,1,1,22.92480121,1
56627,1,1,6.25939069,1
56628,1,1,23.35068056,1
56629,1,1,9.057969566,1
56630,1,0,1.772958178,0
56631,0,0,10.81918575,0
56632,0,1,10.55538701,1
56633,1,0,7.289234512,0
56634,0,0,17.27039611,0
56635,1,0,5.501417875,0
56636,0,0,12.49135829,0
56637,1,1,22.2798477,1
56638,0,0,10.86167551,0
56639,0,0,18.48089394,0
56640,0,0,14.69586385,0
56641,0,0,11.13316645,0
56642,1,1,9.173895988,1
56643,1,1,22.21430233,1
56644,1,1,30.08627353,1
56645,1,1,4.731491419,1
56646,0,0,16.08838353,0
